id,mechanics
4143,Memory
4154,Variable Player Powers
4154,Hand Management
4154,Deck Construction
4154,Set Collection
4154,Take That
4154,Secret Unit Deployment
4174,Secret Unit Deployment
4174,Player Elimination
4174,Open Drafting
4174,Hand Management
4174,Move Through Deck
4174,Set Collection
4209,Dice Rolling
4209,Race
4209,Roll / Spin and Move
4209,Track Movement
4282,Dice Rolling
4282,Push Your Luck
4282,Betting and Bluffing
4376,Hand Management
4390,Map Addition
4390,Tile Placement
4390,Area Majority / Influence
4396,Map Addition
4396,Track Movement
4396,Hand Management
4396,Race
4491,Hand Management
4491,Variable Player Powers
4491,Point to Point Movement
4491,Area Majority / Influence
4491,Action Points
4493,Dice Rolling
4493,Memory
4519,Dice Rolling
4610,Hand Management
4636,Area Majority / Influence
4636,Enclosure
4636,Area Movement
4636,Hidden Roles
4637,Cooperative Game
4637,Roll / Spin and Move
4637,Track Movement
4642,Dice Rolling
4643,Pattern Building
4643,Point to Point Movement
4688,Area Majority / Influence
4688,Campaign / Battle Card Driven
4688,Communication Limits
4688,Movement Points
4688,Simulation
4688,Secret Unit Deployment
4694,Unknown
4853,Betting and Bluffing
4862,Dice Rolling
4862,Team-Based Game
4888,Single Loser Game
4888,Physical Removal
4907,Roll / Spin and Move
4953,Roll / Spin and Move
5048,Roll / Spin and Move
5130,Point to Point Movement
5130,Roll / Spin and Move
5157,Grid Movement
5241,Simulation
5241,Dice Rolling
5241,Hexagon Grid
5243,Pattern Recognition
5243,Area Majority / Influence
5243,Team-Based Game
5243,Tile Placement
5243,Real-Time
5259,Physical Removal
5306,Simulation
5306,Hand Management
5339,Set Collection
5339,Roll / Spin and Move
5339,Point to Point Movement
5339,Dice Rolling
5354,Pattern Recognition
5354,Tile Placement
5354,Dice Rolling
5393,Investment
5393,Set Collection
5393,Trading
5404,Auction/Bidding
5404,Constrained Bidding
5404,Score-and-Reset Game
5404,Area Majority / Influence
5404,Auction: Fixed Placement
5406,Auction/Bidding
5406,Tile Placement
5419,Investment
5419,Network and Route Building
5419,Ownership
5419,Tile Placement
5419,Hexagon Grid
5419,Victory Points as a Resource
5585,Hand Management
5588,Memory
5716,Hand Management
5716,Set Collection
5716,Take That
5737,Hand Management
5737,Enclosure
5737,Modular Board
5740,Unknown
5749,Pattern Recognition
5749,Memory
5758,Roll / Spin and Move
5758,Trading
5758,Player Elimination
5758,Set Collection
5758,Auction/Bidding
5770,Dice Rolling
5770,Cooperative Game
5772,Voting
5772,Team-Based Game
5782,Push Your Luck
5782,Open Drafting
5782,Set Collection
5867,Connections
5867,Hand Management
5869,Dice Rolling
5894,Player Elimination
5895,Unknown
5966,Dice Rolling
5966,Tile Placement
6010,Dice Rolling
6249,Set Collection
6249,Open Drafting
6249,Memory
6249,Hand Management
6249,Tile Placement
6263,Set Collection
6263,Open Drafting
6263,Commodity Speculation
6272,Dice Rolling
6284,Race
6284,Roll / Spin and Move
6284,Real-Time
6351,Physical Removal
6351,Modular Board
6366,Grid Movement
6366,Variable Player Powers
6366,Team-Based Game
6366,Role Playing
6366,Modular Board
6366,Dice Rolling
6381,Pattern Recognition
6411,Enclosure
6411,Tile Placement
6411,Hand Management
6472,Hand Management
6472,Auction/Bidding
6472,Area Movement
6472,Memory
6472,Order Counters
6472,Events
6535,Unknown
6541,Team-Based Game
6549,Roll / Spin and Move
6549,Set Collection
6581,Simulation
6581,Hexagon Grid
6581,Dice Rolling
6644,Pattern Building
6688,Hand Management
6688,Predictive Bid
6688,Trick-taking
6714,Cooperative Game
6714,Set Collection
6714,Pattern Recognition
6748,Ladder Climbing
6830,Pattern Recognition
6830,Induction
6830,Simultaneous Action Selection
6931,Pattern Building
6931,Pattern Recognition
6932,Cooperative Game
6932,Roll / Spin and Move
6955,Dice Rolling
6955,Push Your Luck
7262,Memory
7262,Rock-Paper-Scissors
7262,Trick-taking
7308,Unknown
7475,Set Collection
7475,Team-Based Game
7480,Dice Rolling
7480,Campaign / Battle Card Driven
7480,Variable Player Powers
7480,Events
7480,Point to Point Movement
7480,Simulation
7688,Solo / Solitaire Game
7688,Set Collection
7688,Team-Based Game
7688,Variable Set-up
7688,Memory
7708,Tile Placement
7708,Pattern Building
7717,End Game Bonuses
7717,Area Majority / Influence
7717,Tile Placement
7803,Unknown
7805,Modular Board
7805,Race
7805,Grid Movement
7805,Square Grid
7806,Voting
7854,Catch the Leader
7854,Grid Movement
7854,Pattern Building
7865,Hand Management
7865,Connections
7866,Connections
7866,Hand Management
7935,Tile Placement
7935,Stock Holding
7935,Auction/Bidding
7935,Network and Route Building
8045,Variable Player Powers
8045,Area Majority / Influence
8045,Auction/Bidding
8045,Dice Rolling
8051,Map Addition
8051,Tile Placement
8051,Modular Board
8051,Network and Route Building
8098,Speed Matching
8098,Pattern Recognition
8125,Area Majority / Influence
8125,Auction: Once Around
8125,Tile Placement
8125,Commodity Speculation
8125,Auction/Bidding
8125,Bribery
8129,Trick-taking
8129,Hand Management
8129,Predictive Bid
8147,Simultaneous Action Selection
8147,Secret Unit Deployment
8172,Player Elimination
8190,Area Majority / Influence
8190,Tile Placement
8190,Point to Point Movement
8190,Map Reduction
8195,Race
8195,Push Your Luck
8195,Track Movement
8195,Roll / Spin and Move
8203,Modular Board
8203,Variable Set-up
8203,Map Reduction
8203,Hexagon Grid
8203,Grid Movement
8217,Variable Phase Order
8217,Set Collection
8217,Multi-Use Cards
8217,Hand Management
8217,Follow
8217,Action Drafting
8229,Secret Unit Deployment
8229,Enclosure
8229,Area Majority / Influence
8243,Area Majority / Influence
8250,Events
8250,Dice Rolling
8250,Hexagon Grid
8250,Movement Points
8250,Ratio / Combat Results Table
8250,Grid Movement
8320,Dice Rolling
8320,Hexagon Grid
8320,Ratio / Combat Results Table
8320,Simulation
8481,Campaign / Battle Card Driven
8481,Dice Rolling
8481,Point to Point Movement
8481,Secret Unit Deployment
8481,Simulation
8481,Simultaneous Action Selection
8552,Hand Management
8552,Open Drafting
8552,Pattern Building
8552,Set Collection
8730,Line of Sight
8730,Dice Rolling
8730,Grid Movement
8730,Simulation
8730,Hexagon Grid
8730,Movement Points
8790,Acting
8790,Communication Limits
8790,Line Drawing
8790,Paper-and-Pencil
8790,Team-Based Game
8790,Action Timer
8829,Simultaneous Action Selection
8829,Voting
8920,Dice Rolling
8920,Set Collection
8920,Auction/Bidding
8924,Dice Rolling
8944,Paper-and-Pencil
8944,Dice Rolling
8946,Unknown
8964,Unknown
8989,Set Collection
8989,Area Majority / Influence
8989,Point to Point Movement
8989,Income
8989,Action Points
8989,Pick-up and Deliver
9004,Single Loser Game
9027,Hand Management
9027,Tile Placement
9027,Enclosure
9027,Auction/Bidding
9028,Tile Placement
9028,Take That
9028,Point to Point Movement
9028,Area Majority / Influence
9201,Hand Management
9209,Open Drafting
9209,Connections
9209,Network and Route Building
9209,End Game Bonuses
9209,Hand Management
9209,Contracts
9216,Auction/Bidding
9216,Hand Management
9216,Auction: Once Around
9216,Push Your Luck
9216,Tech Trees / Tech Tracks
9217,Set Collection
9217,Income
9217,Open Drafting
9220,Hand Management
9220,Map Addition
9220,Hidden Roles
9220,Take That
9220,Network and Route Building
9220,Traitor Game
9251,Unknown
9388,Set Collection
9440,Network and Route Building
9440,Point to Point Movement
9440,Simultaneous Action Selection
9440,Variable Player Powers
9440,Area Majority / Influence
9441,Hand Management
9441,Race
9446,Auction/Bidding
9446,Deck Construction
9446,Hand Management
9446,Variable Player Powers
9539,Simultaneous Action Selection
9559,Memory
9559,Roll / Spin and Move
9559,Set Collection
9577,Zone of Control
9577,Simulation
9577,Hexagon Grid
9577,Dice Rolling
9597,Memory
9597,Set Collection
9609,Dice Rolling
9609,Events
9609,Campaign / Battle Card Driven
9609,Action Points
9609,Area Movement
9609,Area Majority / Influence
9616,Hand Management
9616,Tile Placement
9616,Enclosure
9616,Area Majority / Influence
9625,Alliances
9625,Area Majority / Influence
9625,Area Movement
9625,Dice Rolling
9625,Auction/Bidding
9674,Team-Based Game
9674,Pattern Building
9674,Highest-Lowest Scoring
9674,Hand Management
9674,Tile Placement
9823,Hexagon Grid
9823,Dice Rolling
9823,Line of Sight
9852,Roll / Spin and Move
10140,Pattern Recognition
10206,Pattern Building
10206,Stacking and Balancing
10272,Dice Rolling
10272,Simulation
10272,Hexagon Grid
10445,Hand Management
10445,Variable Player Powers
10453,Single Loser Game
10547,Dice Rolling
10547,Storytelling
10547,Role Playing
10547,Player Elimination
10547,Modular Board
10547,Map Addition
10550,Pattern Recognition
10630,Campaign / Battle Card Driven
10630,Area Majority / Influence
10630,Die Icon Resolution
10630,Grid Movement
10630,Command Cards
10630,Dice Rolling
10681,Hand Management
10681,Simultaneous Action Selection
10814,Memory
10934,Paper-and-Pencil
10934,Memory
11104,Hand Management
11104,Ladder Climbing
11168,Simulation
11168,Scenario / Mission / Campaign Game
11168,Modular Board
11168,Measurement Movement
11168,Dice Rolling
11168,Line of Sight
11170,Line of Sight
11170,Grid Movement
11170,Dice Rolling
11170,Three Dimensional Movement
11170,Modular Board
11170,Hexagon Grid
11231,Memory
11231,Speed Matching
11231,Acting
11394,Memory
11394,Set Collection
11396,Tile Placement
11618,Pattern Building
11618,Hand Management
11634,Tile Placement
11778,Set Collection
11778,Roll / Spin and Move
11825,Ratio / Combat Results Table
11825,Grid Movement
11825,Hexagon Grid
11825,Campaign / Battle Card Driven
11825,Action Points
11825,Dice Rolling
11945,Targeted Clues
11945,Team-Based Game
11945,Pattern Recognition
11945,Voting
11945,Hidden Roles
11971,Hand Management
11971,Single Loser Game
11971,Set Collection
11973,Open Drafting
12002,Take That
12002,Hand Management
12002,Contracts
12002,Action Points
12002,Set Collection
12005,Race
12005,Point to Point Movement
12005,Hand Management
12005,Open Drafting
12157,Connections
12157,Paper-and-Pencil
12171,Unknown
12318,Simultaneous Action Selection
12318,Pattern Building
12333,Area Majority / Influence
12333,Action/Event
12333,Campaign / Battle Card Driven
12333,Dice Rolling
12333,Advantage Token
12333,Events
12346,Memory
12346,Roll / Spin and Move
12493,Follow
12493,Dice Rolling
12493,Hexagon Grid
12493,Area-Impulse
12493,Grid Movement
12493,Action Points
12495,Pick-up and Deliver
12495,Dice Rolling
12495,Area Movement
12495,Action Points
12589,Push Your Luck
12589,Auction/Bidding
12589,Set Collection
12616,Pattern Recognition
12681,Turn Order: Time Track
12681,Tile Placement
12681,Action Points
12681,Worker Placement
12692,Take That
12692,Storytelling
12692,Lose a Turn
12692,Layering
12692,Hand Management
12750,Network and Route Building
12750,Tile Placement
12750,Auction/Bidding
12750,Stock Holding
12826,Physical Removal
12826,Dice Rolling
12891,Simulation
12891,Secret Unit Deployment
12891,Hand Management
12891,Events
12891,Card Play Conflict Resolution
12891,Point to Point Movement
12902,Tile Placement
12902,Area Majority / Influence
12920,Team-Based Game
12942,Auction/Bidding
12942,Set Collection
12942,Push Your Luck
12942,Increase Value of Unchosen Resources
12942,Closed Economy Auction
12962,Hand Management
12962,Open Drafting
12962,Tile Placement
12962,Area Majority / Influence
12962,Commodity Speculation
12995,Card Play Conflict Resolution
12995,Grid Movement
12995,Modular Board
12995,Action Points
12995,Hand Management
12995,Map Deformation
12996,Pattern Recognition
12996,Dice Rolling
13004,Square Grid
13004,Take That
13004,Events
13004,Grid Movement
13004,Move Through Deck
13004,Hand Management
13122,Trading
13122,Hexagon Grid
13122,Modular Board
13122,Square Grid
13122,Tile Placement
13122,Grid Coverage
13164,Pattern Recognition
13166,Unknown
13230,Memory
13308,Simultaneous Action Selection
13308,Bias
13308,Hand Management
13308,Pick-up and Deliver
13308,Set Collection
13308,Slide/Push
13328,Tile Placement
13367,Roll / Spin and Move
13367,Acting
13436,Dice Rolling
13507,Targeted Clues
13642,Area Majority / Influence
13642,Set Collection
13642,Modular Board
13642,Hand Management
13780,Action Points
13780,Take That
13780,Voting
13780,Worker Placement
13780,Area Majority / Influence
13823,Closed Drafting
13823,Simultaneous Action Selection
13823,Set Collection
13823,Hand Management
13875,Grid Movement
13884,Set Collection
13884,Variable Player Powers
13884,Auction/Bidding
14017,Tile Placement
14017,Area Majority / Influence
14032,Pattern Recognition
14105,Modular Board
14105,Campaign / Battle Card Driven
14105,Dice Rolling
14105,Hand Management
14105,Command Cards
14105,Hexagon Grid
14188,Grid Movement
14188,Real-Time
14188,Team-Based Game
14254,Flicking
14254,Race
14940,Unknown
14996,Contracts
14996,Open Drafting
14996,Connections
14996,End Game Bonuses
14996,Hand Management
14996,Network and Route Building
15062,Hand Management
15062,Player Elimination
15062,Semi-Cooperative Game
15062,Communication Limits
15062,Dice Rolling
15062,Cooperative Game
15110,Team-Based Game
15126,Simulation
15126,Dice Rolling
15126,Hexagon Grid
15271,Unknown
15290,Open Drafting
15290,Hand Management
15318,Hand Management
15318,Set Collection
15318,Auction/Bidding
15363,King of the Hill
15363,Hexagon Grid
15363,Hand Management
15363,Dice Rolling
15363,Area Majority / Influence
15363,Modular Board
15364,Auction: Dutch
15364,Auction: Fixed Placement
15364,Auction/Bidding
15364,Network and Route Building
15364,Tile Placement
15390,Pattern Building
15390,Take That
15390,Tile Placement
15390,Move Through Deck
15390,Square Grid
15511,Area Majority / Influence
15511,Chaining
15511,Pattern Building
15511,Hexagon Grid
15511,Map Addition
15511,Modular Board
15512,Simultaneous Action Selection
15512,Move Through Deck
15512,Push Your Luck
15512,Score-and-Reset Game
15712,Speed Matching
15712,Set Collection
15817,Dice Rolling
15817,Loans
15817,Betting and Bluffing
15817,Auction/Bidding
15817,Auction: Turn Order Until Pass
15817,Commodity Speculation
15818,Push Your Luck
15818,Dice Rolling
15818,Take That
15818,Re-rolling and Locking
15954,Network and Route Building
15954,Area Majority / Influence
15954,Hexagon Grid
15954,Dice Rolling
15954,Events
15954,Grid Movement
15985,Dice Rolling
15985,Grid Movement
15985,Variable Player Powers
15987,Hand Management
15987,Finale Ending
15987,Events
15987,Lose a Turn
15987,Dice Rolling
15987,Cooperative Game
16035,Unknown
16160,Action Timer
16160,Communication Limits
16160,Deduction
16160,Track Movement
16216,Tile Placement
16216,Area Majority / Influence
16267,Race
16267,Connections
16267,Score-and-Reset Game
16366,Simulation
16366,Open Drafting
16366,Hand Management
16366,Auction/Bidding
16369,Memory
16395,Square Grid
16395,Tile Placement
16395,Grid Coverage
16395,Enclosure
16496,Hand Management
16496,Dice Rolling
16496,Action Points
16496,Open Drafting
16496,Tags
16496,Take That
16497,Tile Placement
16497,Pattern Building
16497,Layering
16497,Take That
16693,Hand Management
16747,Flicking
16747,Dice Rolling
16986,Real-Time
16986,Set Collection
16986,Pattern Building
16986,Grid Coverage
16992,Tile Placement
16992,Player Elimination
16992,Network and Route Building
16992,Hand Management
17025,Hand Management
17027,Hand Management
17027,Open Drafting
17053,Take That
17053,Set Collection
17053,Memory
17053,Hand Management
17054,Roll / Spin and Move
17054,Hand Management
17054,Point to Point Movement
17104,Set Collection
17104,Hand Management
17133,Loans
17133,Connections
17133,Action Points
17133,Income
17133,End Game Bonuses
17133,Hexagon Grid
17162,Cooperative Game
17162,Dice Rolling
17162,Memory
17223,Variable Player Powers
17223,Team-Based Game
17223,Dice Rolling
17223,Hand Management
17223,Area Movement
17226,Modular Board
17226,Role Playing
17226,Grid Movement
17226,Team-Based Game
17226,Variable Player Powers
17226,Dice Rolling
17240,Modular Board
17240,Map Reduction
17240,Dice Rolling
17240,Roll / Spin and Move
17329,Stacking and Balancing
17329,Dice Rolling
17392,Dice Rolling
17392,Campaign / Battle Card Driven
17392,Events
17392,Hand Management
17392,Point to Point Movement
17392,Movement Points
17405,Stock Holding
17405,Network and Route Building
17405,Market
17405,Investment
17405,Hexagon Grid
17405,Ownership
17449,Push Your Luck
17449,Open Drafting
17449,Hand Management
17449,Auction/Bidding
