id,categories
265785,Puzzle
265785,Abstract Strategy
265912,Science Fiction
265960,Fighting
265960,Card Game
265960,Fantasy
266064,Mythology
266064,Miniatures
266064,Fantasy
266064,Adventure
266083,Number
266083,Card Game
266121,Puzzle
266121,Exploration
266121,Card Game
266121,Real-time
266164,Abstract Strategy
266164,Ancient
266177,Abstract Strategy
266179,Science Fiction
266179,Space Exploration
266188,Dice
266188,Transportation
266192,Educational
266192,Card Game
266192,Animals
266304,Science Fiction
266304,Action / Dexterity
266304,City Building
266448,Civilization
266448,Territory Building
266448,Science Fiction
266448,Fighting
266448,Card Game
266448,Space Exploration
266504,Memory
266504,Mafia
266504,Deduction
266504,Bluffing
266507,Fantasy
266507,Miniatures
266507,Adventure
266524,Environmental
266524,Economic
266524,Travel
266524,Animals
266592,Abstract Strategy
266722,Dice
266722,Abstract Strategy
266771,Card Game
266771,Animals
266771,Humor
266810,Medieval
266830,Economic
266964,Dice
266964,Card Game
266964,Fighting
266964,Fantasy
266965,Card Game
266965,Dice
266965,Fighting
266965,Fantasy
266966,Dice
266966,Card Game
266966,Fighting
266966,Fantasy
266967,Card Game
266967,Fantasy
266967,Dice
266967,Fighting
266993,Card Game
266993,Dice
266993,Fantasy
266993,Novel-based
267009,Ancient
267009,City Building
267009,Mythology
267009,Dice
267010,Card Game
267058,Ancient
267058,Wargame
267127,Aviation / Flight
267127,Card Game
267127,Dice
267127,Fantasy
267244,Science Fiction
267244,Wargame
267244,Miniatures
267246,Fighting
267246,Card Game
267271,Ancient
267271,Farming
267314,Children's Game
267314,Fantasy
267319,Fantasy
267319,Card Game
267359,Educational
267359,Trivia
267370,City Building
267370,Video Game Theme
267378,Abstract Strategy
267401,Card Game
267475,Trivia
267475,Party Game
267475,Real-time
267568,Dice
267590,Spies/Secret Agents
267590,Political
267609,Fantasy
267609,Video Game Theme
267609,Miniatures
267609,Wargame
267652,Adventure
267652,Renaissance
267652,Mythology
267652,Fantasy
267652,Exploration
267652,Card Game
267813,Fantasy
267813,Puzzle
267814,Unknown
267979,Exploration
267979,Deduction
268012,Exploration
268012,Fantasy
268012,Card Game
268012,Miniatures
268012,Dice
268188,Abstract Strategy
268201,Card Game
268201,Dice
268201,Fantasy
268201,Fighting
268252,Party Game
268252,Deduction
268252,Trivia
268276,Science Fiction
268276,Card Game
268276,Movies / TV / Radio theme
268276,Space Exploration
268469,Exploration
268469,Science Fiction
268469,Card Game
268469,Dice
268504,Adventure
268504,Fantasy
268504,Fighting
268504,Miniatures
268543,Card Game
268586,Number
268586,Card Game
268620,Mythology
268620,Deduction
268620,Card Game
268620,Fantasy
268665,Abstract Strategy
268665,Number
268864,Wargame
268864,World War II
268890,Fantasy
268890,Dice
268890,Fighting
268890,Real-time
268936,Humor
268936,Card Game
268936,Party Game
268936,Animals
269041,Dice
269041,Bluffing
269069,Nautical
269069,Card Game
269077,Trivia
269077,Party Game
269144,City Building
269144,Civilization
269146,Puzzle
269146,Mythology
269146,Memory
269160,Unknown
269199,Dice
269207,Medieval
269207,Dice
269207,Card Game
269210,Number
269210,Dice
269257,Abstract Strategy
269385,Fantasy
269385,Fighting
269385,Adventure
269385,Miniatures
269385,Novel-based
269418,Dice
269420,Medieval
269420,Print & Play
269420,Card Game
269420,Fantasy
269511,Nautical
269511,Exploration
269526,Action / Dexterity
269526,Children's Game
269537,Real-time
269537,Deduction
269537,Adventure
269537,Murder/Mystery
269537,Party Game
269595,Puzzle
269603,Video Game Theme
269618,Card Game
269618,Print & Play
269618,Puzzle
269618,Abstract Strategy
269618,Fantasy
269623,Fantasy
269623,Action / Dexterity
269623,Children's Game
269725,Dice
269752,Abstract Strategy
269752,Puzzle
269752,Dice
269756,Murder/Mystery
269756,Deduction
269766,Religious
269766,Abstract Strategy
269766,Fantasy
269766,Movies / TV / Radio theme
269766,Mythology
269789,Arabian
269847,Fantasy
269847,Deduction
269847,Party Game
269917,Dice
269917,Card Game
269917,Bluffing
269968,Deduction
269970,Trivia
269970,Party Game
270109,Fantasy
270109,Abstract Strategy
270131,Action / Dexterity
270138,Science Fiction
270138,Horror
270143,Animals
270143,Abstract Strategy
270168,Prehistoric
270168,Abstract Strategy
270168,Real-time
270168,Animals
270168,Puzzle
270227,Bluffing
270227,Deduction
270227,Animals
270233,Card Game
270239,Card Game
270239,Science Fiction
270269,Action / Dexterity
270269,Party Game
270293,Abstract Strategy
270314,Card Game
270314,Number
270443,Card Game
270445,Mafia
270445,Card Game
270501,Card Game
270501,Real-time
270501,Party Game
270538,Card Game
270538,Transportation
270538,Trains
270633,Science Fiction
270633,Card Game
270633,Fantasy
270635,Card Game
270636,Farming
270637,Abstract Strategy
270673,Adventure
270673,Exploration
270677,Dice
270836,Dice
270836,Civilization
270836,City Building
270844,Civilization
270844,Card Game
270844,Ancient
270844,Exploration
270844,Nautical
270844,City Building
270847,Sports
270847,Action / Dexterity
270956,Bluffing
270956,Medieval
270970,Renaissance
270971,Dice
270971,Medieval
270971,City Building
270971,Civilization
270972,Card Game
271038,Action / Dexterity
271042,Adventure
271042,Card Game
271042,Deduction
271042,Murder/Mystery
271044,Deduction
271044,Card Game
271044,Murder/Mystery
271044,Adventure
271055,Fantasy
271060,Fighting
271060,Adventure
271060,Card Game
271060,Fantasy
271064,Pirates
271064,Card Game
271088,Ancient
271270,Print & Play
271270,Abstract Strategy
271319,Dice
271321,Card Game
271321,Fantasy
271324,Science Fiction
271324,Card Game
271324,Civilization
271324,Economic
271460,Number
271460,Card Game
271512,Card Game
271518,Fantasy
271518,Mythology
271518,Card Game
271518,Movies / TV / Radio theme
271519,Environmental
271519,Educational
271519,Animals
271524,Puzzle
271524,Fantasy
271528,Educational
271528,Card Game
271528,Animals
271529,Abstract Strategy
271530,Animals
271530,Mythology
271601,Deduction
271601,Miniatures
271601,Nautical
271601,Party Game
271601,Pirates
271601,Card Game
271615,Exploration
271615,Adventure
271754,Fantasy
271754,Exploration
271754,Dice
271754,Card Game
271754,Book
271754,Adventure
271759,Fighting
271759,Card Game
271759,Dice
271759,Science Fiction
271785,Medieval
271785,Real-time
271785,Action / Dexterity
271869,Dice
271896,Space Exploration
271896,Science Fiction
271896,Movies / TV / Radio theme
271896,Adventure
271896,Exploration
272085,Dice
272380,Abstract Strategy
272409,Fighting
272409,Medieval
272409,Fantasy
272427,Ancient
272438,Movies / TV / Radio theme
272438,Trivia
272438,Party Game
272453,Card Game
272453,Fantasy
272453,Fighting
272533,Fighting
272533,Medieval
272533,Miniatures
272533,Adventure
272533,Video Game Theme
272533,Fantasy
272538,Economic
272538,Trains
272538,Transportation
272541,Comic Book / Strip
272541,Card Game
272542,Card Game
272542,Movies / TV / Radio theme
272666,Exploration
272666,Puzzle
272666,Maze
272666,Deduction
272682,Economic
272682,Industry / Manufacturing
272738,Nautical
272738,Animals
272738,Fighting
272738,Movies / TV / Radio theme
272739,Economic
272739,Medical
272739,City Building
272739,Territory Building
272739,Transportation
272889,Party Game
272993,Dice
272993,Card Game
272993,Adventure
272993,Fantasy
273065,Puzzle
273264,Fantasy
273264,Print & Play
273264,Card Game
273264,Adventure
273330,Miniatures
273330,Fighting
273330,Horror
273330,Adventure
273330,Exploration
273330,Fantasy
273336,Card Game
273336,Animals
273336,Fantasy
273349,Party Game
273477,Bluffing
273477,Exploration
273477,Deduction
273477,Party Game
273657,Party Game
273657,Memory
273703,Card Game
273703,Dice
273703,Adventure
273703,Fantasy
273703,Fighting
273703,Exploration
273779,Science Fiction
273779,Print & Play
273814,Religious
273814,Fighting
273814,Adventure
273814,Mythology
273814,Fantasy
273910,Science Fiction
273910,Adventure
273910,Miniatures
273910,Space Exploration
273937,Card Game
273993,Abstract Strategy
274037,Card Game
274037,Science Fiction
274049,Card Game
274075,Exploration
274075,Children's Game
274075,Fantasy
274075,Adventure
274090,Dice
274093,Animals
274093,Maze
274124,Fantasy
274124,Video Game Theme
274124,Medieval
274124,Territory Building
274128,Card Game
274230,Dice
274230,Nautical
274230,Pirates
274300,Unknown
274349,Action / Dexterity
274349,Real-time
274349,Puzzle
274363,Fantasy
274364,Political
274364,Card Game
274405,Deduction
274405,Card Game
274405,Science Fiction
274428,Miniatures
274428,Racing
274428,Book
274428,Wargame
274428,Science Fiction
274432,Abstract Strategy
274450,Card Game
274450,Transportation
274450,Science Fiction
274533,Action / Dexterity
274533,Card Game
274533,Party Game
274557,Trivia
274557,Educational
274637,Fantasy
274637,Card Game
274637,Fighting
274637,Mythology
274637,Novel-based
274638,Card Game
274638,Novel-based
274638,Fighting
274638,Mythology
274638,Fantasy
274735,Print & Play
274735,Dice
274735,Animals
274841,Puzzle
274841,Abstract Strategy
274861,Economic
274861,Religious
274861,Renaissance
274861,Spies/Secret Agents
274861,Political
274960,Card Game
275032,Action / Dexterity
275034,Comic Book / Strip
275034,Fighting
275034,Miniatures
275044,Fantasy
275061,Fantasy
275061,Pirates
275061,Prehistoric
275061,Arabian
275061,Card Game
275061,Science Fiction
275089,Unknown
275213,Dice
275215,Travel
275284,Adventure
275284,Miniatures
275284,Exploration
275284,Fantasy
275463,American West
275463,Children's Game
275463,Exploration
275463,Card Game
275467,Deduction
275467,Party Game
275467,Word Game
275467,Card Game
275469,Puzzle
275469,Print & Play
275469,Dice
275586,Religious
275586,Political
275586,Ancient
275586,Medieval
275589,Card Game
275589,Deduction
275777,Exploration
275777,Fantasy
275777,Miniatures
275777,Adventure
275802,Miniatures
275802,Fighting
275802,Renaissance
275802,Action / Dexterity
275802,Fantasy
275802,Horror
275840,Dice
275840,Fantasy
275870,Action / Dexterity
275913,Card Game
275916,Prehistoric
275916,Miniatures
275916,Fantasy
275916,Abstract Strategy
275969,Economic
275969,Nautical
275969,Exploration
275972,Science Fiction
275973,Deduction
275973,Bluffing
275974,Card Game
275974,Fantasy
275996,Territory Building
275996,Fantasy
275996,Dice
275996,City Building
276004,Post-Napoleonic
276004,Animals
276025,Pirates
276025,Economic
276025,Exploration
276042,Card Game
276042,Fantasy
276086,Medieval
276086,Economic
276086,City Building
276090,Fantasy
276090,Territory Building
276161,Math
276161,Educational
276161,Abstract Strategy
276182,Pirates
276182,Exploration
276182,Territory Building
276386,Ancient
276386,Wargame
276497,Farming
276497,Card Game
276498,Abstract Strategy
276498,Puzzle
276498,Territory Building
276499,Animals
276499,Dice
276633,Unknown
276760,Puzzle
276760,Electronic
276779,City Building
276779,Card Game
276830,Miniatures
276830,Fantasy
276830,Adventure
276830,Fighting
276856,Miniatures
276856,Card Game
276856,Wargame
276894,Trains
276925,Wargame
276925,Fantasy
276925,Miniatures
277017,Trivia
277017,Party Game
277025,Card Game
277025,Fighting
277025,Horror
277025,Deduction
277025,Adventure
277025,Mature / Adult
277080,Pike and Shot
277080,Wargame
277080,Fantasy
277085,Card Game
277085,Renaissance
277085,Deduction
277131,Prehistoric
277154,Card Game
277154,Bluffing
277154,Dice
277154,Party Game
277154,Math
277410,Card Game
277410,Abstract Strategy
277458,Abstract Strategy
277458,Party Game
277458,Action / Dexterity
277469,Adventure
277469,Card Game
277469,Comic Book / Strip
277538,Trains
277538,Economic
277597,Transportation
277597,Animals
277597,Travel
277611,Abstract Strategy
277659,Card Game
277659,Horror
277662,Animals
277662,Dice
277670,Horror
277670,Deduction
277699,American West
277700,Economic
277700,Fantasy
277700,Nautical
277892,Wargame
277892,World War II
277892,Card Game
277902,Deduction
277927,Animals
277927,Abstract Strategy
278120,Card Game
278120,Fantasy
278120,Video Game Theme
278359,Card Game
278359,Fantasy
278402,Sports
278413,Humor
278413,Card Game
278413,Party Game
278553,Card Game
278554,Card Game
278685,Ancient
278685,Card Game
278685,Political
278751,Card Game
278783,Fantasy
278824,Trains
278824,Card Game
278971,Print & Play
278971,Card Game
278971,Animals
279014,Children's Game
279014,Animals
279014,Party Game
279014,Movies / TV / Radio theme
279014,Comic Book / Strip
279014,Action / Dexterity
279135,Animals
279135,Dice
279198,Civilization
279198,Dice
279198,Nautical
279254,Animals
279254,Prehistoric
279254,Territory Building
279254,Environmental
279306,Transportation
279307,World War II
279307,Aviation / Flight
279419,Card Game
279419,Fantasy
279497,Animals
279497,Fighting
279497,Exploration
279497,Fantasy
279497,Adventure
279537,Puzzle
279537,Deduction
279613,Exploration
279613,Card Game
279613,Novel-based
279613,Puzzle
279613,Real-time
279720,City Building
279869,Real-time
279900,Card Game
279900,Science Fiction
279900,Negotiation
279975,Wargame
279975,World War I
280032,Prehistoric
280032,Exploration
280032,Animals
280041,Dice
280041,American West
280107,Deduction
280107,Card Game
280107,Ancient
280132,Medieval
280132,Economic
280136,Murder/Mystery
280136,Deduction
280136,Horror
280136,Party Game
280203,Animals
280203,Party Game
280203,Memory
280203,Real-time
280304,Real-time
280304,Party Game
280453,Renaissance
280453,Card Game
280453,Economic
280480,Economic
280480,Dice
280501,Fantasy
280501,Card Game
280501,Animals
280566,Fantasy
280566,Economic
280566,Card Game
280726,Economic
280748,Dice
280748,Science Fiction
280748,Horror
280748,Card Game
280748,Adventure
280789,Medical
280789,Real-time
280794,Adventure
280794,Exploration
280794,Fantasy
280794,Miniatures
280812,Civilization
280834,Medical
280834,Humor
280834,Action / Dexterity
280896,Economic
280986,Card Game
280986,Dice
280986,Movies / TV / Radio theme
280994,Adventure
280994,Fantasy
280994,Miniatures
280994,Video Game Theme
281075,City Building
281094,Miniatures
281094,Pirates
281094,Nautical
281132,Party Game
281132,Fantasy
281132,Card Game
281152,Transportation
281152,Trains
281194,Action / Dexterity
281194,Mythology
281206,Card Game
281206,Deduction
281206,Murder/Mystery
281206,Novel-based
281248,Economic
281248,City Building
281258,Horror
281258,Mythology
281258,Dice
281258,Fantasy
281258,Exploration
281258,Adventure
281259,Fantasy
281259,Puzzle
281259,Nautical
281259,Animals
281260,Card Game
281260,Horror
281260,Fantasy
281417,Animals
281417,Bluffing
281417,Card Game
281417,Party Game
281442,Dice
281455,Dice
281466,Medieval
281474,Renaissance
281474,Dice
281474,Animals
281474,Fantasy
281474,Adventure
281514,Medical
281514,Horror
281514,Deduction
281514,Puzzle
281515,Wargame
281515,Miniatures
281515,World War II
281515,Video Game Theme
281526,Fighting
281526,Adventure
281526,Card Game
281526,Exploration
281526,Fantasy
281549,Fantasy
281549,Deduction
281549,Fighting
281549,Horror
281619,Card Game
281655,Exploration
281655,Science Fiction
281655,Space Exploration
281655,Industry / Manufacturing
281655,Civilization
281655,Economic
281657,Miniatures
281657,Fantasy
281657,Wargame
281657,Horror
281658,Novel-based
281658,Card Game
281680,Party Game
281680,Dice
281946,Exploration
281946,Adventure
281946,Miniatures
281946,Science Fiction
281946,Animals
281960,Medieval
281960,Dice
281961,Bluffing
281961,American West
282006,Deduction
282006,Horror
282006,Mature / Adult
282006,Murder/Mystery
282006,Puzzle
282006,Card Game
282131,Mythology
